uid,area,outages,dt_stamp
212262023-11-15T11:30:35,21226,6,11/15/2023 11:30:35 AM
212372023-11-15T11:30:35,21237,4,11/15/2023 11:30:35 AM
215022023-11-15T11:30:35,21502,10,11/15/2023 11:30:35 AM
215322023-11-15T11:30:35,21532,1,11/15/2023 11:30:35 AM
215612023-11-15T11:30:35,21561,1,11/15/2023 11:30:35 AM
215622023-11-15T11:30:35,21562,1,11/15/2023 11:30:35 AM
216012023-11-15T11:30:35,21601,1,11/15/2023 11:30:35 AM
216172023-11-15T11:30:35,21617,6,11/15/2023 11:30:35 AM
216352023-11-15T11:30:35,21635,1,11/15/2023 11:30:35 AM
216432023-11-15T11:30:35,21643,1,11/15/2023 11:30:35 AM
207692023-11-28T02:15:35,20769,4,11/28/2023 02:15:35 AM
208172023-11-28T02:15:35,20817,4,11/28/2023 02:15:35 AM
210612023-11-28T02:15:35,21061,4,11/28/2023 02:15:35 AM
210852023-11-28T02:15:35,21085,9,11/28/2023 02:15:35 AM
211442023-11-28T02:15:35,21144,4,11/28/2023 02:15:35 AM
212072023-11-28T02:15:35,21207,4,11/28/2023 02:15:35 AM
212152023-11-28T02:15:35,21215,4,11/28/2023 02:15:35 AM
212222023-11-28T02:15:35,21222,4,11/28/2023 02:15:35 AM
217012023-11-15T11:30:35,21701,1,11/15/2023 11:30:35 AM
217022023-11-15T11:30:35,21702,15,11/15/2023 11:30:35 AM
217502023-11-15T11:30:35,21750,1,11/15/2023 11:30:35 AM
217762023-11-15T11:30:35,21776,1,11/15/2023 11:30:35 AM
218112023-11-15T11:30:35,21811,2,11/15/2023 11:30:35 AM
219012023-11-15T11:30:35,21901,4,11/15/2023 11:30:35 AM
219212023-11-15T11:30:35,21921,4,11/15/2023 11:30:35 AM
219302023-11-15T11:30:35,21930,13,11/15/2023 11:30:35 AM
218112023-11-18T08:15:36,21811,8,11/18/2023 08:15:36 AM
219012023-11-20T14:45:35,21901,8,11/20/2023 02:45:35 PM
211462023-11-22T03:30:35,21146,4,11/22/2023 03:30:35 AM
211522023-11-22T03:30:35,21152,38,11/22/2023 03:30:35 AM
211552023-11-22T03:30:35,21155,4,11/22/2023 03:30:35 AM
211572023-11-22T03:30:35,21157,7,11/22/2023 03:30:35 AM
212062023-11-22T03:30:35,21206,4,11/22/2023 03:30:35 AM
212122023-11-22T03:30:35,21212,21,11/22/2023 03:30:35 AM
212152023-11-22T03:30:35,21215,4,11/22/2023 03:30:35 AM
212162023-11-22T03:30:35,21216,135,11/22/2023 03:30:35 AM
212172023-11-22T03:30:35,21217,4,11/22/2023 03:30:35 AM
212182023-11-22T03:30:35,21218,4,11/22/2023 03:30:35 AM
212222023-11-22T03:30:35,21222,4,11/22/2023 03:30:35 AM
212302023-11-22T03:30:35,21230,9,11/22/2023 03:30:35 AM
212342023-11-22T03:30:35,21234,4,11/22/2023 03:30:35 AM
212362023-11-22T03:30:35,21236,117,11/22/2023 03:30:35 AM
212522023-11-22T03:30:35,21252,4,11/22/2023 03:30:35 AM
214012023-11-22T03:30:35,21401,9,11/22/2023 03:30:35 AM
214032023-11-22T03:30:35,21403,14,11/22/2023 03:30:35 AM
216172023-11-22T03:30:35,21617,4,11/22/2023 03:30:35 AM
216732023-11-22T03:30:35,21673,13,11/22/2023 03:30:35 AM
217372023-11-22T03:30:35,21737,6,11/22/2023 03:30:35 AM
217582023-11-22T03:30:35,21758,1,11/22/2023 03:30:35 AM
217742023-11-22T03:30:35,21774,1,11/22/2023 03:30:35 AM
217872023-11-22T03:30:35,21787,4,11/22/2023 03:30:35 AM
217972023-11-22T03:30:35,21797,168,11/22/2023 03:30:35 AM
218012023-11-22T03:30:35,21801,181,11/22/2023 03:30:35 AM
218042023-11-22T03:30:35,21804,3,11/22/2023 03:30:35 AM
218102023-11-22T03:30:35,21810,3,11/22/2023 03:30:35 AM
218222023-11-22T03:30:35,21822,507,11/22/2023 03:30:35 AM
218262023-11-22T03:30:35,21826,7,11/22/2023 03:30:35 AM
218512023-11-22T03:30:35,21851,21,11/22/2023 03:30:35 AM
218532023-11-22T03:30:35,21853,9,11/22/2023 03:30:35 AM
219042023-11-22T03:30:35,21904,124,11/22/2023 03:30:35 AM
219182023-11-22T03:30:35,21918,4,11/22/2023 03:30:35 AM
219212023-11-22T03:30:35,21921,4,11/22/2023 03:30:35 AM
206072023-11-22T04:00:36,20607,15,11/22/2023 04:00:36 AM
206202023-11-22T04:00:36,20620,226,11/22/2023 04:00:36 AM
206342023-11-22T04:00:36,20634,7,11/22/2023 04:00:36 AM
206532023-11-22T04:00:36,20653,1,11/22/2023 04:00:36 AM
206572023-11-22T04:00:36,20657,3,11/22/2023 04:00:36 AM
206762023-11-22T04:00:36,20676,1,11/22/2023 04:00:36 AM
212262023-11-28T02:15:35,21226,4,11/28/2023 02:15:35 AM
212272023-11-28T02:15:35,21227,4,11/28/2023 02:15:35 AM
212282023-11-28T02:15:35,21228,4,11/28/2023 02:15:35 AM
212342023-11-28T02:15:35,21234,4,11/28/2023 02:15:35 AM
217712023-11-28T02:15:35,21771,1,11/28/2023 02:15:35 AM
207692023-11-28T02:30:37,20769,4,11/28/2023 02:30:37 AM
206012023-11-15T11:45:35,20601,1,11/15/2023 11:45:35 AM
206162023-11-15T11:45:35,20616,3,11/15/2023 11:45:35 AM
206362023-11-15T11:45:35,20636,3,11/15/2023 11:45:35 AM
206572023-11-15T11:45:35,20657,4,11/15/2023 11:45:35 AM
207122023-11-15T11:45:35,20712,148,11/15/2023 11:45:35 AM
207162023-11-15T11:45:35,20716,4,11/15/2023 11:45:35 AM
207352023-11-15T11:45:35,20735,4,11/15/2023 11:45:35 AM
207432023-11-15T11:45:35,20743,4,11/15/2023 11:45:35 AM
207722023-11-15T11:45:35,20772,4,11/15/2023 11:45:35 AM
207742023-11-15T11:45:35,20774,313,11/15/2023 11:45:35 AM
207762023-11-15T11:45:35,20776,4,11/15/2023 11:45:35 AM
207832023-11-15T11:45:35,20783,4,11/15/2023 11:45:35 AM
206362023-11-18T08:30:36,20636,2,11/18/2023 08:30:36 AM
206782023-11-18T08:30:36,20678,2,11/18/2023 08:30:36 AM
206852023-11-18T08:30:36,20685,3,11/18/2023 08:30:36 AM
207402023-11-18T08:30:36,20740,4,11/18/2023 08:30:36 AM
207742023-11-18T08:30:36,20774,10,11/18/2023 08:30:36 AM
208172023-11-18T08:30:36,20817,4,11/18/2023 08:30:36 AM
209022023-11-18T08:30:36,20902,10,11/18/2023 08:30:36 AM
211022023-11-18T08:30:36,21102,4,11/18/2023 08:30:36 AM
211142023-11-18T08:30:36,21114,4,11/18/2023 08:30:36 AM
212062023-11-18T08:30:36,21206,4,11/18/2023 08:30:36 AM
212342023-11-18T08:30:36,21234,4,11/18/2023 08:30:36 AM
216762023-11-18T08:30:36,21676,4,11/18/2023 08:30:36 AM
217012023-11-18T08:30:36,21701,22,11/18/2023 08:30:36 AM
208172023-11-28T02:30:37,20817,4,11/28/2023 02:30:37 AM
210612023-11-28T02:30:37,21061,4,11/28/2023 02:30:37 AM
210852023-11-28T02:30:37,21085,9,11/28/2023 02:30:37 AM
211442023-11-28T02:30:37,21144,4,11/28/2023 02:30:37 AM
212072023-11-28T02:30:37,21207,4,11/28/2023 02:30:37 AM
212152023-11-28T02:30:37,21215,4,11/28/2023 02:30:37 AM
212222023-11-28T02:30:37,21222,4,11/28/2023 02:30:37 AM
212262023-11-28T02:30:37,21226,4,11/28/2023 02:30:37 AM
212272023-11-28T02:30:37,21227,4,11/28/2023 02:30:37 AM
212282023-11-28T02:30:37,21228,4,11/28/2023 02:30:37 AM
212342023-11-28T02:30:37,21234,4,11/28/2023 02:30:37 AM
217712023-11-28T02:30:37,21771,1,11/28/2023 02:30:37 AM
212342023-11-28T20:15:34,21234,4,11/28/2023 08:15:34 PM
212392023-11-28T20:15:34,21239,4,11/28/2023 08:15:34 PM
214032023-11-28T20:15:34,21403,4,11/28/2023 08:15:34 PM
217132023-11-28T20:15:34,21713,1,11/28/2023 08:15:34 PM
217382023-11-28T20:15:34,21738,4,11/28/2023 08:15:34 PM
217872023-11-28T20:15:34,21787,4,11/28/2023 08:15:34 PM
208162023-11-15T11:45:35,20816,4,11/15/2023 11:45:35 AM
208502023-11-15T11:45:35,20850,4,11/15/2023 11:45:35 AM
208742023-11-15T11:45:35,20874,66,11/15/2023 11:45:35 AM
208782023-11-15T11:45:35,20878,4,11/15/2023 11:45:35 AM
208792023-11-15T11:45:35,20879,4,11/15/2023 11:45:35 AM
208862023-11-15T11:45:35,20886,4,11/15/2023 11:45:35 AM
208952023-11-15T11:45:35,20895,13,11/15/2023 11:45:35 AM
209022023-11-15T11:45:35,20902,4,11/15/2023 11:45:35 AM
209042023-11-15T11:45:35,20904,4,11/15/2023 11:45:35 AM
209052023-11-15T11:45:35,20905,8,11/15/2023 11:45:35 AM
210012023-11-15T11:45:35,21001,4,11/15/2023 11:45:35 AM
210322023-11-15T11:45:35,21032,4,11/15/2023 11:45:35 AM
210612023-11-15T11:45:35,21061,6,11/15/2023 11:45:35 AM
212112023-11-15T11:45:35,21211,4,11/15/2023 11:45:35 AM
212132023-11-15T11:45:35,21213,4,11/15/2023 11:45:35 AM
212202023-11-15T11:45:35,21220,4,11/15/2023 11:45:35 AM
212232023-11-15T11:45:35,21223,4,11/15/2023 11:45:35 AM
212262023-11-15T11:45:35,21226,6,11/15/2023 11:45:35 AM
212372023-11-15T11:45:35,21237,4,11/15/2023 11:45:35 AM
215022023-11-15T11:45:35,21502,10,11/15/2023 11:45:35 AM
215322023-11-15T11:45:35,21532,1,11/15/2023 11:45:35 AM
215612023-11-15T11:45:35,21561,1,11/15/2023 11:45:35 AM
216012023-11-15T11:45:35,21601,1,11/15/2023 11:45:35 AM
216172023-11-15T11:45:35,21617,6,11/15/2023 11:45:35 AM
216352023-11-15T11:45:35,21635,1,11/15/2023 11:45:35 AM
217732023-11-18T08:30:36,21773,1,11/18/2023 08:30:36 AM
217832023-11-18T08:30:36,21783,1,11/18/2023 08:30:36 AM
218112023-11-18T08:30:36,21811,8,11/18/2023 08:30:36 AM
206072023-11-20T15:00:37,20607,1,11/20/2023 03:00:37 PM
206852023-11-20T15:00:37,20685,14,11/20/2023 03:00:37 PM
207242023-11-20T15:00:37,20724,40,11/20/2023 03:00:37 PM
216432023-11-15T11:45:35,21643,1,11/15/2023 11:45:35 AM
217012023-11-15T11:45:35,21701,1,11/15/2023 11:45:35 AM
217022023-11-15T11:45:35,21702,15,11/15/2023 11:45:35 AM
217502023-11-15T11:45:35,21750,1,11/15/2023 11:45:35 AM
217712023-11-15T11:45:35,21771,1,11/15/2023 11:45:35 AM
217762023-11-15T11:45:35,21776,1,11/15/2023 11:45:35 AM
218112023-11-15T11:45:35,21811,1,11/15/2023 11:45:35 AM
218372023-11-15T11:45:35,21837,1,11/15/2023 11:45:35 AM
219012023-11-15T11:45:35,21901,4,11/15/2023 11:45:35 AM
219212023-11-15T11:45:35,21921,4,11/15/2023 11:45:35 AM
219302023-11-15T11:45:35,21930,13,11/15/2023 11:45:35 AM
207432023-11-20T15:00:37,20743,4,11/20/2023 03:00:37 PM
207852023-11-20T15:00:37,20785,4,11/20/2023 03:00:37 PM
208162023-11-20T15:00:37,20816,4,11/20/2023 03:00:37 PM
208172023-11-20T15:00:37,20817,4,11/20/2023 03:00:37 PM
208662023-11-20T15:00:37,20866,4,11/20/2023 03:00:37 PM
207692023-11-28T02:45:34,20769,4,11/28/2023 02:45:34 AM
210612023-11-28T02:45:34,21061,4,11/28/2023 02:45:34 AM
206012023-11-15T12:00:37,20601,1,11/15/2023 12:00:37 PM
206132023-11-15T12:00:37,20613,1,11/15/2023 12:00:37 PM
206162023-11-15T12:00:37,20616,3,11/15/2023 12:00:37 PM
206362023-11-15T12:00:37,20636,3,11/15/2023 12:00:37 PM
206572023-11-15T12:00:37,20657,4,11/15/2023 12:00:37 PM
207122023-11-15T12:00:37,20712,148,11/15/2023 12:00:37 PM
207162023-11-15T12:00:37,20716,4,11/15/2023 12:00:37 PM
207352023-11-15T12:00:37,20735,4,11/15/2023 12:00:37 PM
207432023-11-15T12:00:37,20743,4,11/15/2023 12:00:37 PM
207722023-11-15T12:00:37,20772,4,11/15/2023 12:00:37 PM
207742023-11-15T12:00:37,20774,313,11/15/2023 12:00:37 PM
207762023-11-15T12:00:37,20776,4,11/15/2023 12:00:37 PM
207832023-11-15T12:00:37,20783,4,11/15/2023 12:00:37 PM
208162023-11-15T12:00:37,20816,4,11/15/2023 12:00:37 PM
208502023-11-15T12:00:37,20850,4,11/15/2023 12:00:37 PM
208742023-11-15T12:00:37,20874,66,11/15/2023 12:00:37 PM
208782023-11-15T12:00:37,20878,4,11/15/2023 12:00:37 PM
208792023-11-15T12:00:37,20879,4,11/15/2023 12:00:37 PM
208862023-11-15T12:00:37,20886,4,11/15/2023 12:00:37 PM
208952023-11-15T12:00:37,20895,12,11/15/2023 12:00:37 PM
206362023-11-18T08:45:35,20636,2,11/18/2023 08:45:35 AM
206782023-11-18T08:45:35,20678,2,11/18/2023 08:45:35 AM
206852023-11-18T08:45:35,20685,3,11/18/2023 08:45:35 AM
207372023-11-18T08:45:35,20737,20,11/18/2023 08:45:35 AM
207402023-11-18T08:45:35,20740,4,11/18/2023 08:45:35 AM
207442023-11-18T08:45:35,20744,4,11/18/2023 08:45:35 AM
207742023-11-18T08:45:35,20774,10,11/18/2023 08:45:35 AM
208172023-11-18T08:45:35,20817,4,11/18/2023 08:45:35 AM
209022023-11-18T08:45:35,20902,10,11/18/2023 08:45:35 AM
211022023-11-18T08:45:35,21102,4,11/18/2023 08:45:35 AM
211142023-11-18T08:45:35,21114,4,11/18/2023 08:45:35 AM
212062023-11-18T08:45:35,21206,4,11/18/2023 08:45:35 AM
212342023-11-18T08:45:35,21234,4,11/18/2023 08:45:35 AM
214012023-11-18T08:45:35,21401,4,11/18/2023 08:45:35 AM
216762023-11-18T08:45:35,21676,4,11/18/2023 08:45:35 AM
217012023-11-18T08:45:35,21701,22,11/18/2023 08:45:35 AM
217032023-11-18T08:45:35,21703,1,11/18/2023 08:45:35 AM
217732023-11-18T08:45:35,21773,1,11/18/2023 08:45:35 AM
218112023-11-18T08:45:35,21811,3,11/18/2023 08:45:35 AM
206032023-11-18T09:00:35,20603,1,11/18/2023 09:00:35 AM
206782023-11-18T09:00:35,20678,2,11/18/2023 09:00:35 AM
210852023-11-28T02:45:34,21085,9,11/28/2023 02:45:34 AM
211442023-11-28T02:45:34,21144,4,11/28/2023 02:45:34 AM
212072023-11-28T02:45:34,21207,4,11/28/2023 02:45:34 AM
212152023-11-28T02:45:34,21215,4,11/28/2023 02:45:34 AM
212222023-11-28T02:45:34,21222,4,11/28/2023 02:45:34 AM
212262023-11-28T02:45:34,21226,4,11/28/2023 02:45:34 AM
212272023-11-28T02:45:34,21227,4,11/28/2023 02:45:34 AM
212282023-11-28T02:45:34,21228,4,11/28/2023 02:45:34 AM
212342023-11-28T02:45:34,21234,4,11/28/2023 02:45:34 AM
217712023-11-28T02:45:34,21771,1,11/28/2023 02:45:34 AM
207052023-11-28T20:30:35,20705,4,11/28/2023 08:30:35 PM
207072023-11-28T20:30:35,20707,4,11/28/2023 08:30:35 PM
207552023-11-28T20:30:35,20755,7,11/28/2023 08:30:35 PM
207642023-11-28T20:30:35,20764,4,11/28/2023 08:30:35 PM
207792023-11-28T20:30:35,20779,4,11/28/2023 08:30:35 PM
207842023-11-28T20:30:35,20784,4,11/28/2023 08:30:35 PM
208332023-11-28T20:30:35,20833,4,11/28/2023 08:30:35 PM
208502023-11-28T20:30:35,20850,13,11/28/2023 08:30:35 PM
210342023-11-28T20:30:35,21034,2,11/28/2023 08:30:35 PM
210422023-11-28T20:30:35,21042,4,11/28/2023 08:30:35 PM
209022023-11-15T12:00:37,20902,4,11/15/2023 12:00:37 PM
209052023-11-15T12:00:37,20905,8,11/15/2023 12:00:37 PM
210012023-11-15T12:00:37,21001,4,11/15/2023 12:00:37 PM
210322023-11-15T12:00:37,21032,4,11/15/2023 12:00:37 PM
210612023-11-15T12:00:37,21061,6,11/15/2023 12:00:37 PM
212082023-11-15T12:00:37,21208,4,11/15/2023 12:00:37 PM
212112023-11-15T12:00:37,21211,4,11/15/2023 12:00:37 PM
212132023-11-15T12:00:37,21213,4,11/15/2023 12:00:37 PM
212202023-11-15T12:00:37,21220,4,11/15/2023 12:00:37 PM
212232023-11-15T12:00:37,21223,4,11/15/2023 12:00:37 PM
212262023-11-15T12:00:37,21226,6,11/15/2023 12:00:37 PM
212372023-11-15T12:00:37,21237,4,11/15/2023 12:00:37 PM
215322023-11-15T12:00:37,21532,1,11/15/2023 12:00:37 PM
215612023-11-15T12:00:37,21561,1,11/15/2023 12:00:37 PM
216012023-11-15T12:00:37,21601,1,11/15/2023 12:00:37 PM
216172023-11-15T12:00:37,21617,6,11/15/2023 12:00:37 PM
216352023-11-15T12:00:37,21635,1,11/15/2023 12:00:37 PM
216432023-11-15T12:00:37,21643,1,11/15/2023 12:00:37 PM
217012023-11-15T12:00:37,21701,1,11/15/2023 12:00:37 PM
217022023-11-15T12:00:37,21702,15,11/15/2023 12:00:37 PM
217502023-11-15T12:00:37,21750,1,11/15/2023 12:00:37 PM
217712023-11-15T12:00:37,21771,1,11/15/2023 12:00:37 PM
217762023-11-15T12:00:37,21776,1,11/15/2023 12:00:37 PM
217872023-11-15T12:00:37,21787,1,11/15/2023 12:00:37 PM
218112023-11-15T12:00:37,21811,1,11/15/2023 12:00:37 PM
218372023-11-15T12:00:37,21837,1,11/15/2023 12:00:37 PM
219012023-11-15T12:00:37,21901,4,11/15/2023 12:00:37 PM
219212023-11-15T12:00:37,21921,4,11/15/2023 12:00:37 PM
219302023-11-15T12:00:37,21930,13,11/15/2023 12:00:37 PM
206852023-11-18T09:00:35,20685,3,11/18/2023 09:00:35 AM
207372023-11-18T09:00:35,20737,20,11/18/2023 09:00:35 AM
207402023-11-18T09:00:35,20740,4,11/18/2023 09:00:35 AM
207442023-11-18T09:00:35,20744,4,11/18/2023 09:00:35 AM
207742023-11-18T09:00:35,20774,10,11/18/2023 09:00:35 AM
208172023-11-18T09:00:35,20817,4,11/18/2023 09:00:35 AM
209012023-11-18T09:00:35,20901,4,11/18/2023 09:00:35 AM
209022023-11-18T09:00:35,20902,10,11/18/2023 09:00:35 AM
211022023-11-18T09:00:35,21102,4,11/18/2023 09:00:35 AM
211142023-11-18T09:00:35,21114,4,11/18/2023 09:00:35 AM
207692023-11-28T03:00:35,20769,4,11/28/2023 03:00:35 AM
210612023-11-28T03:00:35,21061,4,11/28/2023 03:00:35 AM
210852023-11-28T03:00:35,21085,9,11/28/2023 03:00:35 AM
211442023-11-28T03:00:35,21144,4,11/28/2023 03:00:35 AM
212072023-11-28T03:00:35,21207,4,11/28/2023 03:00:35 AM
212152023-11-28T03:00:35,21215,4,11/28/2023 03:00:35 AM
206012023-11-15T12:15:36,20601,1,11/15/2023 12:15:36 PM
206132023-11-15T12:15:36,20613,1,11/15/2023 12:15:36 PM
206162023-11-15T12:15:36,20616,3,11/15/2023 12:15:36 PM
206362023-11-15T12:15:36,20636,3,11/15/2023 12:15:36 PM
206572023-11-15T12:15:36,20657,4,11/15/2023 12:15:36 PM
207122023-11-15T12:15:36,20712,148,11/15/2023 12:15:36 PM
207162023-11-15T12:15:36,20716,4,11/15/2023 12:15:36 PM
207352023-11-15T12:15:36,20735,4,11/15/2023 12:15:36 PM
207432023-11-15T12:15:36,20743,4,11/15/2023 12:15:36 PM
207722023-11-15T12:15:36,20772,4,11/15/2023 12:15:36 PM
207742023-11-15T12:15:36,20774,313,11/15/2023 12:15:36 PM
207832023-11-15T12:15:36,20783,4,11/15/2023 12:15:36 PM
208502023-11-15T12:15:36,20850,4,11/15/2023 12:15:36 PM
208742023-11-15T12:15:36,20874,66,11/15/2023 12:15:36 PM
208792023-11-15T12:15:36,20879,4,11/15/2023 12:15:36 PM
208862023-11-15T12:15:36,20886,4,11/15/2023 12:15:36 PM
209022023-11-15T12:15:36,20902,4,11/15/2023 12:15:36 PM
209052023-11-15T12:15:36,20905,8,11/15/2023 12:15:36 PM
210322023-11-15T12:15:36,21032,4,11/15/2023 12:15:36 PM
212222023-11-28T03:00:35,21222,4,11/28/2023 03:00:35 AM
212262023-11-28T03:00:35,21226,4,11/28/2023 03:00:35 AM
212272023-11-28T03:00:35,21227,4,11/28/2023 03:00:35 AM
212282023-11-28T03:00:35,21228,4,11/28/2023 03:00:35 AM
212342023-11-28T03:00:35,21234,4,11/28/2023 03:00:35 AM
217712023-11-28T03:00:35,21771,1,11/28/2023 03:00:35 AM
210612023-11-15T12:15:36,21061,4,11/15/2023 12:15:36 PM
212082023-11-15T12:15:36,21208,4,11/15/2023 12:15:36 PM
212112023-11-15T12:15:36,21211,4,11/15/2023 12:15:36 PM
212132023-11-15T12:15:36,21213,4,11/15/2023 12:15:36 PM
212202023-11-15T12:15:36,21220,4,11/15/2023 12:15:36 PM
212262023-11-15T12:15:36,21226,6,11/15/2023 12:15:36 PM
212372023-11-15T12:15:36,21237,4,11/15/2023 12:15:36 PM
212442023-11-15T12:15:36,21244,93,11/15/2023 12:15:36 PM
215612023-11-15T12:15:36,21561,1,11/15/2023 12:15:36 PM
216012023-11-15T12:15:36,21601,4,11/15/2023 12:15:36 PM
216172023-11-15T12:15:36,21617,6,11/15/2023 12:15:36 PM
216352023-11-15T12:15:36,21635,1,11/15/2023 12:15:36 PM
216432023-11-15T12:15:36,21643,1,11/15/2023 12:15:36 PM
217012023-11-15T12:15:36,21701,1,11/15/2023 12:15:36 PM
217022023-11-15T12:15:36,21702,15,11/15/2023 12:15:36 PM
217502023-11-15T12:15:36,21750,1,11/15/2023 12:15:36 PM
217712023-11-15T12:15:36,21771,1,11/15/2023 12:15:36 PM
217762023-11-15T12:15:36,21776,1,11/15/2023 12:15:36 PM
217872023-11-15T12:15:36,21787,1,11/15/2023 12:15:36 PM
218372023-11-15T12:15:36,21837,1,11/15/2023 12:15:36 PM
219212023-11-15T12:15:36,21921,4,11/15/2023 12:15:36 PM
206012023-11-15T12:30:37,20601,1,11/15/2023 12:30:37 PM
206132023-11-15T12:30:37,20613,1,11/15/2023 12:30:37 PM
206162023-11-15T12:30:37,20616,3,11/15/2023 12:30:37 PM
207072023-11-15T12:30:37,20707,4,11/15/2023 12:30:37 PM
207122023-11-15T12:30:37,20712,148,11/15/2023 12:30:37 PM
207162023-11-15T12:30:37,20716,4,11/15/2023 12:30:37 PM
207352023-11-15T12:30:37,20735,4,11/15/2023 12:30:37 PM
207432023-11-15T12:30:37,20743,4,11/15/2023 12:30:37 PM
207722023-11-15T12:30:37,20772,9,11/15/2023 12:30:37 PM
207742023-11-15T12:30:37,20774,313,11/15/2023 12:30:37 PM
207832023-11-15T12:30:37,20783,4,11/15/2023 12:30:37 PM
208502023-11-15T12:30:37,20850,4,11/15/2023 12:30:37 PM
208742023-11-15T12:30:37,20874,66,11/15/2023 12:30:37 PM
208792023-11-15T12:30:37,20879,4,11/15/2023 12:30:37 PM
208862023-11-15T12:30:37,20886,4,11/15/2023 12:30:37 PM
209022023-11-15T12:30:37,20902,4,11/15/2023 12:30:37 PM
209052023-11-15T12:30:37,20905,8,11/15/2023 12:30:37 PM
210322023-11-15T12:30:37,21032,4,11/15/2023 12:30:37 PM
210612023-11-15T12:30:37,21061,4,11/15/2023 12:30:37 PM
212082023-11-15T12:30:37,21208,4,11/15/2023 12:30:37 PM
212132023-11-15T12:30:37,21213,4,11/15/2023 12:30:37 PM
212202023-11-15T12:30:37,21220,4,11/15/2023 12:30:37 PM
212262023-11-15T12:30:37,21226,6,11/15/2023 12:30:37 PM
212372023-11-15T12:30:37,21237,4,11/15/2023 12:30:37 PM
212442023-11-15T12:30:37,21244,93,11/15/2023 12:30:37 PM
216172023-11-15T12:30:37,21617,6,11/15/2023 12:30:37 PM
216352023-11-15T12:30:37,21635,1,11/15/2023 12:30:37 PM
217012023-11-15T12:30:37,21701,1,11/15/2023 12:30:37 PM
217022023-11-15T12:30:37,21702,15,11/15/2023 12:30:37 PM
217502023-11-15T12:30:37,21750,1,11/15/2023 12:30:37 PM
217672023-11-15T12:30:37,21767,5,11/15/2023 12:30:37 PM
217712023-11-15T12:30:37,21771,1,11/15/2023 12:30:37 PM
217762023-11-15T12:30:37,21776,1,11/15/2023 12:30:37 PM
217872023-11-15T12:30:37,21787,1,11/15/2023 12:30:37 PM
218372023-11-15T12:30:37,21837,1,11/15/2023 12:30:37 PM
219212023-11-15T12:30:37,21921,4,11/15/2023 12:30:37 PM
212232023-11-18T09:00:35,21223,30,11/18/2023 09:00:35 AM
212302023-11-18T09:00:35,21230,268,11/18/2023 09:00:35 AM
214012023-11-18T09:00:35,21401,4,11/18/2023 09:00:35 AM
216552023-11-18T09:00:35,21655,1,11/18/2023 09:00:35 AM
216762023-11-18T09:00:35,21676,4,11/18/2023 09:00:35 AM
217012023-11-18T09:00:35,21701,22,11/18/2023 09:00:35 AM
217032023-11-18T09:00:35,21703,1,11/18/2023 09:00:35 AM
217732023-11-18T09:00:35,21773,1,11/18/2023 09:00:35 AM
207692023-11-28T03:15:34,20769,4,11/28/2023 03:15:34 AM
210612023-11-28T03:15:34,21061,4,11/28/2023 03:15:34 AM
210852023-11-28T03:15:34,21085,9,11/28/2023 03:15:34 AM
211442023-11-28T03:15:34,21144,4,11/28/2023 03:15:34 AM
212072023-11-28T03:15:34,21207,4,11/28/2023 03:15:34 AM
212152023-11-28T03:15:34,21215,4,11/28/2023 03:15:34 AM
212222023-11-28T03:15:34,21222,4,11/28/2023 03:15:34 AM
212272023-11-28T03:15:34,21227,4,11/28/2023 03:15:34 AM
212282023-11-28T03:15:34,21228,4,11/28/2023 03:15:34 AM
206012023-11-15T12:45:35,20601,1,11/15/2023 12:45:35 PM
206132023-11-15T12:45:35,20613,1,11/15/2023 12:45:35 PM
206162023-11-15T12:45:35,20616,3,11/15/2023 12:45:35 PM
207072023-11-15T12:45:35,20707,4,11/15/2023 12:45:35 PM
207122023-11-15T12:45:35,20712,148,11/15/2023 12:45:35 PM
207162023-11-15T12:45:35,20716,4,11/15/2023 12:45:35 PM
207352023-11-15T12:45:35,20735,4,11/15/2023 12:45:35 PM
207432023-11-15T12:45:35,20743,4,11/15/2023 12:45:35 PM
207722023-11-15T12:45:35,20772,5,11/15/2023 12:45:35 PM
207742023-11-15T12:45:35,20774,313,11/15/2023 12:45:35 PM
207832023-11-15T12:45:35,20783,4,11/15/2023 12:45:35 PM
208502023-11-15T12:45:35,20850,4,11/15/2023 12:45:35 PM
208742023-11-15T12:45:35,20874,66,11/15/2023 12:45:35 PM
208792023-11-15T12:45:35,20879,4,11/15/2023 12:45:35 PM
208862023-11-15T12:45:35,20886,4,11/15/2023 12:45:35 PM
209012023-11-15T12:45:35,20901,4,11/15/2023 12:45:35 PM
209032023-11-15T12:45:35,20903,4,11/15/2023 12:45:35 PM
209052023-11-15T12:45:35,20905,4,11/15/2023 12:45:35 PM
209062023-11-15T12:45:35,20906,4,11/15/2023 12:45:35 PM
210322023-11-15T12:45:35,21032,4,11/15/2023 12:45:35 PM
210612023-11-15T12:45:35,21061,4,11/15/2023 12:45:35 PM
212082023-11-15T12:45:35,21208,4,11/15/2023 12:45:35 PM
212202023-11-15T12:45:35,21220,4,11/15/2023 12:45:35 PM
212242023-11-15T12:45:35,21224,4,11/15/2023 12:45:35 PM
212312023-11-15T12:45:35,21231,1282,11/15/2023 12:45:35 PM
212372023-11-15T12:45:35,21237,4,11/15/2023 12:45:35 PM
212442023-11-15T12:45:35,21244,93,11/15/2023 12:45:35 PM
216172023-11-15T12:45:35,21617,6,11/15/2023 12:45:35 PM
